ID_RECIPE|ID_USER|URL|ROLE|RECIPE_COUNT
223544|4947847|http://allrecipes.com/cook/4947847/|author|1
22793|52033|http://allrecipes.com/cook/52033/|author|1
239569|5788540|http://allrecipes.com/cook/5788540/|author|1
74657|637538|http://allrecipes.com/cook/637538/|author|1
232132|7388090|http://allrecipes.com/cook/7388090/|author|1
235058|7555785|http://allrecipes.com/cook/7555785/|author|1
236243|7887379|http://allrecipes.com/cook/7887379/|author|1
24348|92507|http://allrecipes.com/cook/92507/|author|1
148440|979703|http://allrecipes.com/cook/979703/|author|1
81525|1330334|http://allrecipes.com/cook/1330334/|author|1
237647|1800366|http://allrecipes.com/cook/1800366/|author|1
16594|21801|http://allrecipes.com/cook/21801/|author|1
257770|2208532|http://allrecipes.com/cook/2208532/|author|1
223567|229516|http://allrecipes.com/cook/229516/|author|1
235827|2721772|http://allrecipes.com/cook/2721772/|author|1
230766|2791088|http://allrecipes.com/cook/2791088/|author|1
213758|3006554|http://allrecipes.com/cook/3006554/|author|1
257442|3040612|http://allrecipes.com/cook/3040612/|author|1
57998|348659|http://allrecipes.com/cook/348659/|author|1
84393|351270|http://allrecipes.com/cook/351270/|author|1
247274|3837398|http://allrecipes.com/cook/3837398/|author|1
47966|405780|http://allrecipes.com/cook/405780/|author|1
218184|4951868|http://allrecipes.com/cook/4951868/|author|1
220728|5532167|http://allrecipes.com/cook/5532167/|author|1
216386|5685286|http://allrecipes.com/cook/5685286/|author|1
213249|598946|http://allrecipes.com/cook/598946/|author|1
55028|706384|http://allrecipes.com/cook/706384/|author|1
55946|723518|http://allrecipes.com/cook/723518/|author|1
235339|7580928|http://allrecipes.com/cook/7580928/|author|1
234447|9073205|http://allrecipes.com/cook/9073205/|author|1
146088|920894|http://allrecipes.com/cook/920894/|author|1
240891|9516677|http://allrecipes.com/cook/9516677/|author|1
20138|95353|http://allrecipes.com/cook/95353/|author|1
231690|1059389|http://allrecipes.com/cook/1059389/|author|1
83780|1088587|http://allrecipes.com/cook/1088587/|author|1
235771|11609345|http://allrecipes.com/cook/11609345/|author|1
18968|123290|http://allrecipes.com/cook/123290/|author|1
237606|13429744|http://allrecipes.com/cook/13429744/|author|1
240203|1359283|http://allrecipes.com/cook/1359283/|author|1
212904|1441023|http://allrecipes.com/cook/1441023/|author|1
256264|1441771|http://allrecipes.com/cook/1441771/|author|1
221183|1455678|http://allrecipes.com/cook/1455678/|author|1
257629|14612191|http://allrecipes.com/cook/14612191/|author|1
88243|1463521|http://allrecipes.com/cook/1463521/|author|1
215139|1750075|http://allrecipes.com/cook/1750075/|author|1
256577|17931357|http://allrecipes.com/cook/17931357/|author|1
170950|1930299|http://allrecipes.com/cook/1930299/|author|1
22949|204376|http://allrecipes.com/cook/204376/|author|1
233381|2229569|http://allrecipes.com/cook/2229569/|author|1
149717|2330083|http://allrecipes.com/cook/2330083/|author|1
142149|2375525|http://allrecipes.com/cook/2375525/|author|1
234332|2424618|http://allrecipes.com/cook/2424618/|author|1
24843|242714|http://allrecipes.com/cook/242714/|author|1
18942|2578|http://allrecipes.com/cook/2578/|author|1
153150|2579961|http://allrecipes.com/cook/2579961/|author|1
232760|2878623|http://allrecipes.com/cook/2878623/|author|1
215053|2913949|http://allrecipes.com/cook/2913949/|author|1
213756|3123902|http://allrecipes.com/cook/3123902/|author|1
244379|3566406|http://allrecipes.com/cook/3566406/|author|1
238145|3632370|http://allrecipes.com/cook/3632370/|author|1
233410|3910456|http://allrecipes.com/cook/3910456/|author|1
14179|392086|http://allrecipes.com/cook/392086/|author|1
233223|3954692|http://allrecipes.com/cook/3954692/|author|1
212467|4007046|http://allrecipes.com/cook/4007046/|author|1
232541|4018853|http://allrecipes.com/cook/4018853/|author|1
223508|4293309|http://allrecipes.com/cook/4293309/|author|1
257106|4585850|http://allrecipes.com/cook/4585850/|author|1
228800|4622971|http://allrecipes.com/cook/4622971/|author|1
257250|5021080|http://allrecipes.com/cook/5021080/|author|1
256728|6297638|http://allrecipes.com/cook/6297638/|author|1
62392|855293|http://allrecipes.com/cook/855293/|author|1
245581|9431882|http://allrecipes.com/cook/9431882/|author|1
71113|991797|http://allrecipes.com/cook/991797/|author|1
245934|1047945|http://allrecipes.com/cook/1047945/|author|1
7003|111031|http://allrecipes.com/cook/111031/|author|1
216020|1281438|http://allrecipes.com/cook/1281438/|author|1
238383|1553296|http://allrecipes.com/cook/1553296/|author|1
256116|16060950|http://allrecipes.com/cook/16060950/|author|1
96758|1680601|http://allrecipes.com/cook/1680601/|author|1
200454|1971650|http://allrecipes.com/cook/1971650/|author|1
162688|2599477|http://allrecipes.com/cook/2599477/|author|1
237070|2613192|http://allrecipes.com/cook/2613192/|author|1
238973|3128195|http://allrecipes.com/cook/3128195/|author|1
176217|3136074|http://allrecipes.com/cook/3136074/|author|1
232418|4368109|http://allrecipes.com/cook/4368109/|author|1
218023|4962428|http://allrecipes.com/cook/4962428/|author|1
24992|53384|http://allrecipes.com/cook/53384/|author|1
52616|558169|http://allrecipes.com/cook/558169/|author|1
57259|68925|http://allrecipes.com/cook/68925/|author|1
56992|743807|http://allrecipes.com/cook/743807/|author|1
236588|7496365|http://allrecipes.com/cook/7496365/|author|1
84800|1047220|http://allrecipes.com/cook/1047220/|author|1
72300|1091608|http://allrecipes.com/cook/1091608/|author|1
75019|1155969|http://allrecipes.com/cook/1155969/|author|1
238487|11728624|http://allrecipes.com/cook/11728624/|author|1
133742|1261239|http://allrecipes.com/cook/1261239/|author|1
242358|13083407|http://allrecipes.com/cook/13083407/|author|1
84760|1393745|http://allrecipes.com/cook/1393745/|author|1
87746|1453804|http://allrecipes.com/cook/1453804/|author|1
245769|14850175|http://allrecipes.com/cook/14850175/|author|1
242519|15338853|http://allrecipes.com/cook/15338853/|author|1
254743|15532053|http://allrecipes.com/cook/15532053/|author|1
246345|16974230|http://allrecipes.com/cook/16974230/|author|1
246426|17351835|http://allrecipes.com/cook/17351835/|author|1
234978|2107424|http://allrecipes.com/cook/2107424/|author|1
161384|2117036|http://allrecipes.com/cook/2117036/|author|1
218741|2143520|http://allrecipes.com/cook/2143520/|author|1
17265|226769|http://allrecipes.com/cook/226769/|author|1
172044|2327815|http://allrecipes.com/cook/2327815/|author|1
152700|2573015|http://allrecipes.com/cook/2573015/|author|1
257670|3146506|http://allrecipes.com/cook/3146506/|author|1
206173|3930315|http://allrecipes.com/cook/3930315/|author|1
229007|3983474|http://allrecipes.com/cook/3983474/|author|1
17717|41485|http://allrecipes.com/cook/41485/|author|1
214701|4589036|http://allrecipes.com/cook/4589036/|author|1
56047|539734|http://allrecipes.com/cook/539734/|author|1
221172|6183489|http://allrecipes.com/cook/6183489/|author|1
229159|6646169|http://allrecipes.com/cook/6646169/|author|1
235619|6827565|http://allrecipes.com/cook/6827565/|author|1
215160|742167|http://allrecipes.com/cook/742167/|author|1
71127|899063|http://allrecipes.com/cook/899063/|author|1
86366|995166|http://allrecipes.com/cook/995166/|author|1
75444|996046|http://allrecipes.com/cook/996046/|author|1
231103|10292963|http://allrecipes.com/cook/10292963/|author|1
222249|1155608|http://allrecipes.com/cook/1155608/|author|1
75794|1177444|http://allrecipes.com/cook/1177444/|author|1
82305|1211289|http://allrecipes.com/cook/1211289/|author|1
215354|1238338|http://allrecipes.com/cook/1238338/|author|1
255381|13164274|http://allrecipes.com/cook/13164274/|author|1
214699|1444309|http://allrecipes.com/cook/1444309/|author|1
106341|1473575|http://allrecipes.com/cook/1473575/|author|1
95602|1641875|http://allrecipes.com/cook/1641875/|author|1
213016|1706156|http://allrecipes.com/cook/1706156/|author|1
110248|1993889|http://allrecipes.com/cook/1993889/|author|1
22126|205627|http://allrecipes.com/cook/205627/|author|1
130573|2173985|http://allrecipes.com/cook/2173985/|author|1
245655|2223358|http://allrecipes.com/cook/2223358/|author|1
57736|251540|http://allrecipes.com/cook/251540/|author|1
255698|2567404|http://allrecipes.com/cook/2567404/|author|1
233459|2732138|http://allrecipes.com/cook/2732138/|author|1
22875|306252|http://allrecipes.com/cook/306252/|author|1
229886|3383738|http://allrecipes.com/cook/3383738/|author|1
231929|3574472|http://allrecipes.com/cook/3574472/|author|1
222736|4533281|http://allrecipes.com/cook/4533281/|author|1
223140|5596192|http://allrecipes.com/cook/5596192/|author|1
238193|6477347|http://allrecipes.com/cook/6477347/|author|1
257613|6535858|http://allrecipes.com/cook/6535858/|author|1
133222|674916|http://allrecipes.com/cook/674916/|author|1
83565|763833|http://allrecipes.com/cook/763833/|author|1
20497|7739|http://allrecipes.com/cook/7739/|author|1
246177|8294565|http://allrecipes.com/cook/8294565/|author|1
88768|860550|http://allrecipes.com/cook/860550/|author|1
64820|890980|http://allrecipes.com/cook/890980/|author|1
238995|11219077|http://allrecipes.com/cook/11219077/|author|1
185896|1268816|http://allrecipes.com/cook/1268816/|author|1
236297|1271635|http://allrecipes.com/cook/1271635/|author|1
242199|1476175|http://allrecipes.com/cook/1476175/|author|1
84013|181617|http://allrecipes.com/cook/181617/|author|1
161230|2195281|http://allrecipes.com/cook/2195281/|author|1
221261|2287831|http://allrecipes.com/cook/2287831/|author|1
227983|235018|http://allrecipes.com/cook/235018/|author|1
14993|250|http://allrecipes.com/cook/250/|author|1
162842|2808172|http://allrecipes.com/cook/2808172/|author|1
215791|3536897|http://allrecipes.com/cook/3536897/|author|1
20753|36683|http://allrecipes.com/cook/36683/|author|1
214721|3805239|http://allrecipes.com/cook/3805239/|author|1
229278|3970924|http://allrecipes.com/cook/3970924/|author|1
231160|4208049|http://allrecipes.com/cook/4208049/|author|1
231961|4358807|http://allrecipes.com/cook/4358807/|author|1
237133|4461159|http://allrecipes.com/cook/4461159/|author|1
222269|5944082|http://allrecipes.com/cook/5944082/|author|1
232157|7244723|http://allrecipes.com/cook/7244723/|author|1
23590|77794|http://allrecipes.com/cook/77794/|author|1
72121|798077|http://allrecipes.com/cook/798077/|author|1
220658|805882|http://allrecipes.com/cook/805882/|author|1
25558|84696|http://allrecipes.com/cook/84696/|author|1
62192|851918|http://allrecipes.com/cook/851918/|author|1
228383|9112960|http://allrecipes.com/cook/9112960/|author|1
231481|10967358|http://allrecipes.com/cook/10967358/|author|1
237357|11126190|http://allrecipes.com/cook/11126190/|author|1
238203|1154719|http://allrecipes.com/cook/1154719/|author|1
238852|12420051|http://allrecipes.com/cook/12420051/|author|1
23023|134081|http://allrecipes.com/cook/134081/|author|1
240726|13441911|http://allrecipes.com/cook/13441911/|author|1
87851|1397590|http://allrecipes.com/cook/1397590/|author|1
85125|1398896|http://allrecipes.com/cook/1398896/|author|1
222690|1456108|http://allrecipes.com/cook/1456108/|author|1
216033|1595746|http://allrecipes.com/cook/1595746/|author|1
22962|171416|http://allrecipes.com/cook/171416/|author|1
142184|2040162|http://allrecipes.com/cook/2040162/|author|1
151181|2139354|http://allrecipes.com/cook/2139354/|author|1
216113|2209662|http://allrecipes.com/cook/2209662/|author|1
16172|22587|http://allrecipes.com/cook/22587/|author|1
237149|2259734|http://allrecipes.com/cook/2259734/|author|1
134553|2264124|http://allrecipes.com/cook/2264124/|author|1
140877|2292932|http://allrecipes.com/cook/2292932/|author|1
33247|234615|http://allrecipes.com/cook/234615/|author|1
144912|2422099|http://allrecipes.com/cook/2422099/|author|1
244451|2729107|http://allrecipes.com/cook/2729107/|author|1
237617|3129491|http://allrecipes.com/cook/3129491/|author|1
230050|3424121|http://allrecipes.com/cook/3424121/|author|1
236756|3460177|http://allrecipes.com/cook/3460177/|author|1
230194|4636883|http://allrecipes.com/cook/4636883/|author|1
218352|4718634|http://allrecipes.com/cook/4718634/|author|1
25734|50862|http://allrecipes.com/cook/50862/|author|1
228364|5107976|http://allrecipes.com/cook/5107976/|author|1
238013|6040405|http://allrecipes.com/cook/6040405/|author|1
256403|6557697|http://allrecipes.com/cook/6557697/|author|1
231055|7000709|http://allrecipes.com/cook/7000709/|author|1
247187|7400665|http://allrecipes.com/cook/7400665/|author|1
230039|8262532|http://allrecipes.com/cook/8262532/|author|1
223518|8483055|http://allrecipes.com/cook/8483055/|author|1
229156|9637441|http://allrecipes.com/cook/9637441/|author|1
20183|117366|http://allrecipes.com/cook/117366/|author|1
169652|1226023|http://allrecipes.com/cook/1226023/|author|1
241707|14430915|http://allrecipes.com/cook/14430915/|author|1
240976|14514122|http://allrecipes.com/cook/14514122/|author|1
22691|155502|http://allrecipes.com/cook/155502/|author|1
244942|16269409|http://allrecipes.com/cook/16269409/|author|1
107794|1651920|http://allrecipes.com/cook/1651920/|author|1
153026|2083422|http://allrecipes.com/cook/2083422/|author|1
22621|234986|http://allrecipes.com/cook/234986/|author|1
240388|2377662|http://allrecipes.com/cook/2377662/|author|1
219207|2470376|http://allrecipes.com/cook/2470376/|author|1
256944|2736320|http://allrecipes.com/cook/2736320/|author|1
19226|36079|http://allrecipes.com/cook/36079/|author|1
218340|3931454|http://allrecipes.com/cook/3931454/|author|1
176048|407467|http://allrecipes.com/cook/407467/|author|1
231608|472481|http://allrecipes.com/cook/472481/|author|1
214209|4725309|http://allrecipes.com/cook/4725309/|author|1
233662|6933619|http://allrecipes.com/cook/6933619/|author|1
42022|74989|http://allrecipes.com/cook/74989/|author|1
239304|7634852|http://allrecipes.com/cook/7634852/|author|1
222901|8696982|http://allrecipes.com/cook/8696982/|author|1
223390|8906158|http://allrecipes.com/cook/8906158/|author|1
232528|11199657|http://allrecipes.com/cook/11199657/|author|1
74174|1138840|http://allrecipes.com/cook/1138840/|author|1
246832|11574045|http://allrecipes.com/cook/11574045/|author|1
237092|12367094|http://allrecipes.com/cook/12367094/|author|1
228308|1312638|http://allrecipes.com/cook/1312638/|author|1
238204|13190259|http://allrecipes.com/cook/13190259/|author|1
257604|13736824|http://allrecipes.com/cook/13736824/|author|1
87173|1421877|http://allrecipes.com/cook/1421877/|author|1
25320|18894|http://allrecipes.com/cook/18894/|author|1
254504|2023576|http://allrecipes.com/cook/2023576/|author|1
16225|227338|http://allrecipes.com/cook/227338/|author|1
228025|2282121|http://allrecipes.com/cook/2282121/|author|1
141999|2373556|http://allrecipes.com/cook/2373556/|author|1
223519|2488013|http://allrecipes.com/cook/2488013/|author|1
245047|2694713|http://allrecipes.com/cook/2694713/|author|1
180107|2877068|http://allrecipes.com/cook/2877068/|author|1
228390|3091049|http://allrecipes.com/cook/3091049/|author|1
232745|3752226|http://allrecipes.com/cook/3752226/|author|1
230311|4031095|http://allrecipes.com/cook/4031095/|author|1
233628|4333470|http://allrecipes.com/cook/4333470/|author|1
237693|7897976|http://allrecipes.com/cook/7897976/|author|1
78329|798504|http://allrecipes.com/cook/798504/|author|1
108165|858983|http://allrecipes.com/cook/858983/|author|1
76646|880296|http://allrecipes.com/cook/880296/|author|1
87547|993402|http://allrecipes.com/cook/993402/|author|1
240989|12763971|http://allrecipes.com/cook/12763971/|author|1
139047|1287563|http://allrecipes.com/cook/1287563/|author|1
255873|13050759|http://allrecipes.com/cook/13050759/|author|1
228717|1317375|http://allrecipes.com/cook/1317375/|author|1
81548|1327139|http://allrecipes.com/cook/1327139/|author|1
83620|1368544|http://allrecipes.com/cook/1368544/|author|1
92899|1500469|http://allrecipes.com/cook/1500469/|author|1
24132|155440|http://allrecipes.com/cook/155440/|author|1
245488|15996333|http://allrecipes.com/cook/15996333/|author|1
241709|2210424|http://allrecipes.com/cook/2210424/|author|1
235719|2455565|http://allrecipes.com/cook/2455565/|author|1
230625|2897092|http://allrecipes.com/cook/2897092/|author|1
180653|3251039|http://allrecipes.com/cook/3251039/|author|1
245765|3717776|http://allrecipes.com/cook/3717776/|author|1
255111|4071156|http://allrecipes.com/cook/4071156/|author|1
213907|4504988|http://allrecipes.com/cook/4504988/|author|1
257554|4840833|http://allrecipes.com/cook/4840833/|author|1
228746|5536243|http://allrecipes.com/cook/5536243/|author|1
221910|5548300|http://allrecipes.com/cook/5548300/|author|1
45883|564851|http://allrecipes.com/cook/564851/|author|1
232569|5935888|http://allrecipes.com/cook/5935888/|author|1
220938|6075066|http://allrecipes.com/cook/6075066/|author|1
217919|7015579|http://allrecipes.com/cook/7015579/|author|1
244204|7544599|http://allrecipes.com/cook/7544599/|author|1
223000|7604306|http://allrecipes.com/cook/7604306/|author|1
189117|809094|http://allrecipes.com/cook/809094/|author|1
61857|848416|http://allrecipes.com/cook/848416/|author|1
220695|872469|http://allrecipes.com/cook/872469/|author|1
241098|1056213|http://allrecipes.com/cook/1056213/|author|1
18436|114751|http://allrecipes.com/cook/114751/|author|1
230644|1269809|http://allrecipes.com/cook/1269809/|author|1
21299|127145|http://allrecipes.com/cook/127145/|author|1
214986|1445300|http://allrecipes.com/cook/1445300/|author|1
20342|1482|http://allrecipes.com/cook/1482/|author|1
216621|1538136|http://allrecipes.com/cook/1538136/|author|1
228379|1740646|http://allrecipes.com/cook/1740646/|author|1
14774|178107|http://allrecipes.com/cook/178107/|author|1
228994|2703206|http://allrecipes.com/cook/2703206/|author|1
20922|28|http://allrecipes.com/cook/28/|author|1
220391|2857944|http://allrecipes.com/cook/2857944/|author|1
46462|342548|http://allrecipes.com/cook/342548/|author|1
245758|3769579|http://allrecipes.com/cook/3769579/|author|1
254487|3918780|http://allrecipes.com/cook/3918780/|author|1
238300|3998767|http://allrecipes.com/cook/3998767/|author|1
247399|4196646|http://allrecipes.com/cook/4196646/|author|1
42950|482187|http://allrecipes.com/cook/482187/|author|1
244285|4884090|http://allrecipes.com/cook/4884090/|author|1
215588|4905797|http://allrecipes.com/cook/4905797/|author|1
236331|5418939|http://allrecipes.com/cook/5418939/|author|1
223105|588659|http://allrecipes.com/cook/588659/|author|1
8584|5941|http://allrecipes.com/cook/5941/|author|1
76314|672529|http://allrecipes.com/cook/672529/|author|1
20027|77424|http://allrecipes.com/cook/77424/|author|1
236820|911985|http://allrecipes.com/cook/911985/|author|1
229056|1136403|http://allrecipes.com/cook/1136403/|author|1
257567|11660874|http://allrecipes.com/cook/11660874/|author|1
80803|1255357|http://allrecipes.com/cook/1255357/|author|1
23426|139718|http://allrecipes.com/cook/139718/|author|1
238997|14083187|http://allrecipes.com/cook/14083187/|author|1
102159|1467120|http://allrecipes.com/cook/1467120/|author|1
214940|1717686|http://allrecipes.com/cook/1717686/|author|1
233560|1833396|http://allrecipes.com/cook/1833396/|author|1
237399|1952826|http://allrecipes.com/cook/1952826/|author|1
216103|2068269|http://allrecipes.com/cook/2068269/|author|1
221173|2262042|http://allrecipes.com/cook/2262042/|author|1
21838|226928|http://allrecipes.com/cook/226928/|author|1
137959|2307371|http://allrecipes.com/cook/2307371/|author|1
146065|2439005|http://allrecipes.com/cook/2439005/|author|1
223485|2511635|http://allrecipes.com/cook/2511635/|author|1
245162|2975779|http://allrecipes.com/cook/2975779/|author|1
241803|3143163|http://allrecipes.com/cook/3143163/|author|1
240272|3202695|http://allrecipes.com/cook/3202695/|author|1
241714|3642223|http://allrecipes.com/cook/3642223/|author|1
219689|3943222|http://allrecipes.com/cook/3943222/|author|1
241019|4584362|http://allrecipes.com/cook/4584362/|author|1
223566|4594026|http://allrecipes.com/cook/4594026/|author|1
245081|459689|http://allrecipes.com/cook/459689/|author|1
25090|4663|http://allrecipes.com/cook/4663/|author|1
235972|5554597|http://allrecipes.com/cook/5554597/|author|1
213023|561340|http://allrecipes.com/cook/561340/|author|1
6805|75391|http://allrecipes.com/cook/75391/|author|1
228023|9208618|http://allrecipes.com/cook/9208618/|author|1
76544|1146119|http://allrecipes.com/cook/1146119/|author|1
74755|1149511|http://allrecipes.com/cook/1149511/|author|1
235056|12209310|http://allrecipes.com/cook/12209310/|author|1
21672|128548|http://allrecipes.com/cook/128548/|author|1
79826|1288250|http://allrecipes.com/cook/1288250/|author|1
238237|13401974|http://allrecipes.com/cook/13401974/|author|1
108221|1446852|http://allrecipes.com/cook/1446852/|author|1
90397|1515358|http://allrecipes.com/cook/1515358/|author|1
202098|1588274|http://allrecipes.com/cook/1588274/|author|1
246847|1603293|http://allrecipes.com/cook/1603293/|author|1
235877|1682424|http://allrecipes.com/cook/1682424/|author|1
215121|1915089|http://allrecipes.com/cook/1915089/|author|1
255204|20307732|http://allrecipes.com/cook/20307732/|author|1
246884|20505279|http://allrecipes.com/cook/20505279/|author|1
216997|227744|http://allrecipes.com/cook/227744/|author|1
217330|2282459|http://allrecipes.com/cook/2282459/|author|1
149276|2426308|http://allrecipes.com/cook/2426308/|author|1
238397|2790063|http://allrecipes.com/cook/2790063/|author|1
236560|2792323|http://allrecipes.com/cook/2792323/|author|1
232174|2806615|http://allrecipes.com/cook/2806615/|author|1
169819|2987142|http://allrecipes.com/cook/2987142/|author|1
86919|30138|http://allrecipes.com/cook/30138/|author|1
231627|3047224|http://allrecipes.com/cook/3047224/|author|1
239807|4045591|http://allrecipes.com/cook/4045591/|author|1
230739|4499061|http://allrecipes.com/cook/4499061/|author|1
238194|4518980|http://allrecipes.com/cook/4518980/|author|1
240334|4665902|http://allrecipes.com/cook/4665902/|author|1
220607|4784314|http://allrecipes.com/cook/4784314/|author|1
220718|507092|http://allrecipes.com/cook/507092/|author|1
15691|54911|http://allrecipes.com/cook/54911/|author|1
241488|566945|http://allrecipes.com/cook/566945/|author|1
229978|567172|http://allrecipes.com/cook/567172/|author|1
21454|65526|http://allrecipes.com/cook/65526/|author|1
215174|661900|http://allrecipes.com/cook/661900/|author|1
218670|6690810|http://allrecipes.com/cook/6690810/|author|1
25145|78131|http://allrecipes.com/cook/78131/|author|1
219805|8139585|http://allrecipes.com/cook/8139585/|author|1
216030|830801|http://allrecipes.com/cook/830801/|author|1
13705|98980|http://allrecipes.com/cook/98980/|author|1
25679|1013|http://allrecipes.com/cook/1013/|author|1
246267|15342991|http://allrecipes.com/cook/15342991/|author|1
242330|15612843|http://allrecipes.com/cook/15612843/|author|1
244368|15623425|http://allrecipes.com/cook/15623425/|author|1
133862|1633453|http://allrecipes.com/cook/1633453/|author|1
157825|1777398|http://allrecipes.com/cook/1777398/|author|1
256687|1893189|http://allrecipes.com/cook/1893189/|author|1
140611|1977760|http://allrecipes.com/cook/1977760/|author|1
255344|20000725|http://allrecipes.com/cook/20000725/|author|1
143219|2392468|http://allrecipes.com/cook/2392468/|author|1
242392|2829069|http://allrecipes.com/cook/2829069/|author|1
222630|2955506|http://allrecipes.com/cook/2955506/|author|1
239573|3483671|http://allrecipes.com/cook/3483671/|author|1
212486|3536915|http://allrecipes.com/cook/3536915/|author|1
222073|3556356|http://allrecipes.com/cook/3556356/|author|1
235251|4155504|http://allrecipes.com/cook/4155504/|author|1
239299|4941896|http://allrecipes.com/cook/4941896/|author|1
85005|497556|http://allrecipes.com/cook/497556/|author|1
245061|5221647|http://allrecipes.com/cook/5221647/|author|1
215051|549888|http://allrecipes.com/cook/549888/|author|1
240113|5758192|http://allrecipes.com/cook/5758192/|author|1
231949|5911515|http://allrecipes.com/cook/5911515/|author|1
228551|6416272|http://allrecipes.com/cook/6416272/|author|1
10239|65869|http://allrecipes.com/cook/65869/|author|1
246430|7753600|http://allrecipes.com/cook/7753600/|author|1
230529|8283016|http://allrecipes.com/cook/8283016/|author|1
237543|10276811|http://allrecipes.com/cook/10276811/|author|1
241763|10707838|http://allrecipes.com/cook/10707838/|author|1
231081|10838725|http://allrecipes.com/cook/10838725/|author|1
234329|11845350|http://allrecipes.com/cook/11845350/|author|1
90315|1491200|http://allrecipes.com/cook/1491200/|author|1
245248|1854377|http://allrecipes.com/cook/1854377/|author|1
152515|1976148|http://allrecipes.com/cook/1976148/|author|1
22918|2005|http://allrecipes.com/cook/2005/|author|1
235230|2513528|http://allrecipes.com/cook/2513528/|author|1
183947|2909093|http://allrecipes.com/cook/2909093/|author|1
175352|3116750|http://allrecipes.com/cook/3116750/|author|1
180862|3177448|http://allrecipes.com/cook/3177448/|author|1
220760|3420309|http://allrecipes.com/cook/3420309/|author|1
221292|3805756|http://allrecipes.com/cook/3805756/|author|1
217073|3837184|http://allrecipes.com/cook/3837184/|author|1
220734|4015467|http://allrecipes.com/cook/4015467/|author|1
215167|4086|http://allrecipes.com/cook/4086/|author|1
234079|4257536|http://allrecipes.com/cook/4257536/|author|1
244957|4337848|http://allrecipes.com/cook/4337848/|author|1
244521|4662879|http://allrecipes.com/cook/4662879/|author|1
70985|531565|http://allrecipes.com/cook/531565/|author|1
235822|5683709|http://allrecipes.com/cook/5683709/|author|1
74858|722509|http://allrecipes.com/cook/722509/|author|1
58246|767597|http://allrecipes.com/cook/767597/|author|1
218806|1102577|http://allrecipes.com/cook/1102577/|author|1
79604|1125366|http://allrecipes.com/cook/1125366/|author|1
238649|1148876|http://allrecipes.com/cook/1148876/|author|1
231749|1178522|http://allrecipes.com/cook/1178522/|author|1
239081|13220012|http://allrecipes.com/cook/13220012/|author|1
22271|142889|http://allrecipes.com/cook/142889/|author|1
240724|14495415|http://allrecipes.com/cook/14495415/|author|1
233800|20505311|http://allrecipes.com/cook/20505311/|author|1
241905|20505331|http://allrecipes.com/cook/20505331/|author|1
26671|229282|http://allrecipes.com/cook/229282/|author|1
20417|25316|http://allrecipes.com/cook/25316/|author|1
214030|2642490|http://allrecipes.com/cook/2642490/|author|1
234714|2643436|http://allrecipes.com/cook/2643436/|author|1
212706|2928288|http://allrecipes.com/cook/2928288/|author|1
176233|2996460|http://allrecipes.com/cook/2996460/|author|1
247357|3336813|http://allrecipes.com/cook/3336813/|author|1
236686|3868040|http://allrecipes.com/cook/3868040/|author|1
25642|41813|http://allrecipes.com/cook/41813/|author|1
246288|5085998|http://allrecipes.com/cook/5085998/|author|1
217045|5262183|http://allrecipes.com/cook/5262183/|author|1
237631|6525599|http://allrecipes.com/cook/6525599/|author|1
255702|6535990|http://allrecipes.com/cook/6535990/|author|1
254796|7455785|http://allrecipes.com/cook/7455785/|author|1
241375|785444|http://allrecipes.com/cook/785444/|author|1
221012|8677763|http://allrecipes.com/cook/8677763/|author|1
18008|88358|http://allrecipes.com/cook/88358/|author|1
222515|9293437|http://allrecipes.com/cook/9293437/|author|1
228077|9448809|http://allrecipes.com/cook/9448809/|author|1
32481|98309|http://allrecipes.com/cook/98309/|author|1
242063|10509931|http://allrecipes.com/cook/10509931/|author|1
228341|1058223|http://allrecipes.com/cook/1058223/|author|1
24125|125497|http://allrecipes.com/cook/125497/|author|1
88234|1424695|http://allrecipes.com/cook/1424695/|author|1
242122|15627424|http://allrecipes.com/cook/15627424/|author|1
94055|1592049|http://allrecipes.com/cook/1592049/|author|1
242156|203855|http://allrecipes.com/cook/203855/|author|1
246877|2189148|http://allrecipes.com/cook/2189148/|author|1
255504|2246150|http://allrecipes.com/cook/2246150/|author|1
133850|2250389|http://allrecipes.com/cook/2250389/|author|1
241084|2428146|http://allrecipes.com/cook/2428146/|author|1
152938|2443629|http://allrecipes.com/cook/2443629/|author|1
242243|2472448|http://allrecipes.com/cook/2472448/|author|1
216929|2544607|http://allrecipes.com/cook/2544607/|author|1
245142|2566860|http://allrecipes.com/cook/2566860/|author|1
16492|271839|http://allrecipes.com/cook/271839/|author|1
159456|2732300|http://allrecipes.com/cook/2732300/|author|1
197331|2744565|http://allrecipes.com/cook/2744565/|author|1
56435|279877|http://allrecipes.com/cook/279877/|author|1
33618|3666|http://allrecipes.com/cook/3666/|author|1
241511|3891700|http://allrecipes.com/cook/3891700/|author|1
221157|3916570|http://allrecipes.com/cook/3916570/|author|1
231167|4279229|http://allrecipes.com/cook/4279229/|author|1
247146|5417769|http://allrecipes.com/cook/5417769/|author|1
233075|5740970|http://allrecipes.com/cook/5740970/|author|1
236167|6481237|http://allrecipes.com/cook/6481237/|author|1
237999|7091413|http://allrecipes.com/cook/7091413/|author|1
254266|7330762|http://allrecipes.com/cook/7330762/|author|1
81441|821691|http://allrecipes.com/cook/821691/|author|1
229602|8250813|http://allrecipes.com/cook/8250813/|author|1
